Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
2020-05-18,Serbia,8736919,185385,10699,231,4799,16,5669
2020-05-18,Nepal,29137741,100283,375,2,36,1,337
2020-05-18,Algeria,43852424,6500,7201,555,3625,22,3021
2020-05-18,Morocco,36912729,94595,6952,192,3758,1,3002
2020-05-18,S. Korea,51269647,753211,11065,263,9904,55,898
2020-05-18,Denmark,5792389,463016,10968,548,9301,26,1119
2020-05-18,Cameroon,26544616,,3529,140,1567,28,1822
2020-05-18,Czechia,10709179,356515,8586,297,5641,36,2648
2020-05-18,Ivory Coast,26377087,18608,2119,28,1040,,1051
2020-05-18,Sudan,43848176,,2591,105,247,,2239
2020-05-18,Uzbekistan,33470949,460000,2791,13,2314,8,464
2020-05-18,Norway,5421538,218039,8257,233,32,18,7992
2020-05-18,Malaysia,32367850,443263,6941,113,5615,13,1213
2020-05-18,Australia,25501388,1062034,7060,99,6392,12,569
2020-05-18,DRC,89548102,,1538,61,272,,1205
2020-05-18,El Salvador,6486480,57883,1413,30,474,21,909
2020-05-18,Finland,5540807,149700,6380,300,5000,34,1080
2020-05-18,Kenya,53770877,44851,912,50,336,1,526
2020-05-18,Senegal,16742747,24599,2544,26,1076,6,1442
2020-05-18,North Macedonia,2083373,21722,1817,104,1301,21,412
2020-05-18,Kyrgyzstan,6524470,59490,1216,14,827,5,375
2020-05-18,Venezuela,28434951,581082,618,10,253,1,355
2020-05-18,Haiti,11403193,2120,533,21,21,,491
2020-05-18,Tajikistan,9537520,,1729,41,,,1688
2020-05-18,Ethiopia,114958401,59029,352,5,116,,231
2020-05-18,Gabon,2225671,7966,1432,11,301,9,1120
2020-05-18,Guinea,13131693,10304,2796,16,1263,18,1517
2020-05-18,Bulgaria,6947685,65936,2235,110,612,43,1513
2020-05-18,Bosnia and Herzegovina,3280535,51320,2304,133,1464,4,707
2020-05-18,Djibouti,988051,18345,1518,7,1018,,493
2020-05-18,Mauritania,4649335,2583,81,4,7,,70
2020-05-18,French Guiana,298663,,210,1,131,,78
2020-05-18,Luxembourg,626005,62260,3947,107,3715,8,125
2020-05-18,Costa Rica,5094413,20352,866,10,575,3,281
2020-05-18,Hungary,9660054,137243,3535,462,1400,46,1673
2020-05-18,CAR,4829943,3498,327,,13,,314
2020-05-18,Greece,10422379,131684,2836,165,1374,24,1297
2020-05-18,Palestine,5101295,44876,388,2,337,,49
2020-05-18,Thailand,69801669,286008,3031,56,2857,61,118
2020-05-18,Equatorial Guinea,1402697,854,719,7,22,,690
2020-05-18,Croatia,4104916,54820,2228,95,1946,10,187
2020-05-18,Somalia,15891663,,1455,57,163,2,1235
2020-05-18,Albania,2877761,12192,948,31,727,1,190
2020-05-18,Mayotte,272805,5200,1370,18,627,9,725
2020-05-18,Nicaragua,6624943,,25,8,7,,10
2020-05-18,Madagascar,27689361,5670,322,1,119,1,202
2020-05-18,Maldives,540563,11775,1106,4,58,9,1044
2020-05-18,Cuba,11326539,83868,1881,79,1505,9,297
2020-05-18,Paraguay,7132953,20124,788,11,219,,558
2020-05-18,Mali,20248495,3483,874,52,512,,310
2020-05-18,Sri Lanka,21414041,44391,992,9,559,1,424
2020-05-18,South Sudan,11194384,3356,290,4,4,,282
2020-05-18,Estonia,1326544,70188,1784,64,938,4,782
2020-05-18,Iceland,341260,56882,1802,10,1786,,6
2020-05-18,Lebanon,6825046,62424,931,26,251,4,654
2020-05-18,Lithuania,2721623,231104,1547,59,997,17,491
2020-05-18,Guinea-Bissau,1967945,1500,1032,4,38,,990
2020-05-18,Slovakia,5459670,143433,1495,28,1185,3,282
2020-05-18,Slovenia,2078941,69842,1466,104,1335,5,27
2020-05-18,Zambia,18382115,17875,761,7,192,1,562
2020-05-18,Congo,5517851,,412,15,110,,287
2020-05-18,New Zealand,5002100,230718,1499,21,1433,,45
2020-05-18,Sierra Leone,7977071,,519,33,148,,338
2020-05-18,Malawi,19128766,1803,70,3,27,1,40
2020-05-18,Cabo Verde,556020,892,328,3,85,,240
2020-05-18,Hong Kong,7497398,168291,1056,4,1025,1,27
2020-05-18,Yemen,29825732,120,130,20,1,,109
2020-05-18,Benin,12122378,25471,339,2,83,,254
2020-05-18,Tunisia,11819320,41620,1043,45,819,3,179
2020-05-18,Jordan,10203736,144356,629,9,413,5,207
2020-05-18,Latvia,1885860,89123,1009,19,662,3,328
2020-05-18,Niger,24199536,5888,909,55,714,,140
2020-05-18,Rwanda,12951630,51118,297,,203,,94
2020-05-18,Cyprus,1207423,87549,917,17,515,10,385
2020-05-18,Burkina Faso,20901407,,796,51,652,,93
2020-05-18,Uruguay,3473841,34384,737,20,569,4,148
2020-05-18,Georgia,3989076,39573,701,12,432,6,257
2020-05-18,Mozambique,31252301,6272,145,,44,,101
2020-05-18,Libya,6871671,3633,65,3,35,,27
2020-05-18,Uganda,45733011,73485,248,,63,,185
2020-05-18,Eswatini,1160233,4160,205,2,78,,125
2020-05-18,Chad,16424003,,519,53,117,,349
2020-05-18,Andorra,77266,3750,761,51,624,3,86
2020-05-18,Liberia,5057545,,229,22,123,,84
2020-05-18,Sao Tome and Principe,219165,175,246,7,4,,235
2020-05-18,Jamaica,2961280,8515,520,9,127,,384
2020-05-18,San Marino,33932,3499,654,41,203,1,410
2020-05-18,Malta,441554,51677,558,6,456,1,96
2020-05-18,Togo,8278509,13452,330,12,106,,212
2020-05-18,Montenegro,628067,10167,324,9,311,2,4
2020-05-18,Zimbabwe,14863695,28019,46,4,18,,24
2020-05-18,Channel Islands,173873,5342,555,43,475,,37
2020-05-18,Suriname,586666,404,11,1,9,,1
2020-05-18,Réunion,895359,17200,446,,354,4,92
2020-05-18,Tanzania,59727695,,509,21,183,7,305
2020-05-18,Taiwan,23817206,69395,440,7,398,,35
2020-05-18,Vietnam,97344194,275000,324,,263,2,61
2020-05-18,Namibia,2540984,2074,16,,13,,3
2020-05-18,Mauritius,1271789,89814,332,10,322,,0
2020-05-18,Isle of Man,85037,4167,335,24,296,9,15
2020-05-18,Angola,32860881,6136,50,3,17,,30
2020-05-18,Syria,17499993,,58,3,36,,19
2020-05-18,Comoros,869602,,11,1,3,,7
2020-05-18,Myanmar,54412560,14561,188,6,101,,81
2020-05-18,Botswana,2351656,13294,25,1,17,,7
2020-05-18,Guyana,786584,1164,124,10,44,3,70
2020-05-18,Martinique,375262,,192,14,91,,87
2020-05-18,Mongolia,3278436,11000,140,,24,2,116
2020-05-18,Eritrea,3546614,,39,,39,,0
2020-05-18,Cayman Islands,65726,5900,94,1,55,,38
2020-05-18,Burundi,11889174,284,42,1,20,,21
2020-05-18,Faeroe Islands,48865,8863,187,,187,,0
2020-05-18,Guadeloupe,400125,2866,155,13,109,3,33
2020-05-18,Gibraltar,33691,5187,147,,145,,2
2020-05-18,Bermuda,62275,5549,125,9,77,2,39
2020-05-18,Brunei,437505,17414,141,1,136,2,4
2020-05-18,Cambodia,16719876,15242,122,,122,,0
2020-05-18,Trinidad and Tobago,1399530,2690,116,8,107,,1
2020-05-18,Monaco,39244,,97,4,87,1,6
2020-05-18,Bahamas,393267,1826,96,11,43,1,42
2020-05-18,Aruba,106770,2021,101,3,93,4,5
2020-05-18,Barbados,287379,4004,88,7,68,4,13
2020-05-18,Liechtenstein,38129,900,82,1,55,,26
2020-05-18,Seychelles,98352,,11,,11,,0
2020-05-18,Sint Maarten,42879,414,77,15,54,7,8
2020-05-18,Bhutan,771654,13962,21,,5,,16
2020-05-18,Antigua and Barbuda,97934,183,25,3,19,1,3
2020-05-18,French Polynesia,280921,3496,60,,60,,0
2020-05-18,Gambia,2416422,1476,24,1,13,,10
2020-05-18,Macao,649371,,45,,44,1,1
2020-05-18,Turks and Caicos,38719,109,12,1,10,,1
2020-05-18,Saint Martin,38667,,39,3,30,1,6
2020-05-18,Lesotho,2142367,,1,,,,1
2020-05-18,St. Vincent Grenadines,110943,155,17,,14,,3
2020-05-18,Belize,397640,1043,18,2,16,,0
2020-05-18,Timor-Leste,1318476,738,24,,24,,0
2020-05-18,Curaçao,164099,389,16,1,14,,1
2020-05-18,Grenada,112527,2419,22,,14,4,8
2020-05-18,Saint Lucia,183634,786,18,,18,,0
2020-05-18,New Caledonia,285515,5454,18,,18,,0
2020-05-18,Laos,7275939,4565,19,,14,,5
2020-05-18,Dominica,71988,433,16,,16,,0
2020-05-18,Fiji,896492,1300,18,,15,,3
2020-05-18,Saint Kitts and Nevis,53202,327,15,,14,,1
2020-05-18,Falkland Islands,3480,402,13,,13,,0
2020-05-18,Greenland,56771,1721,11,,11,,0
2020-05-18,Vatican City,801,,12,,2,,10
2020-05-18,Montserrat,4992,36,11,1,10,,0
2020-05-18,Papua New Guinea,8947241,2402,8,,8,,0
2020-05-18,Western Sahara,597314,,6,,6,,0
2020-05-18,British Virgin Islands,30233,167,8,1,6,,1
2020-05-18,Caribbean Netherlands,26225,357,6,,6,,0
2020-05-18,St. Barth,9877,,6,,6,,0
2020-05-18,Anguilla,15004,,3,,3,,0
2020-05-18,Saint Pierre Miquelon,5794,,1,,1,,0
2020-05-19,USA,331018157,12645473,1570583,93533,361180,17249,1115870
2020-05-19,Brazil,212570544,735224,271885,17983,106794,8318,147108
2020-05-19,Russia,145935130,7352316,299941,2837,76130,2300,220974
2020-05-19,India,1380085626,2404267,106475,3302,42309,,60864
2020-05-19,Spain,46754972,3037840,278803,27778,196958,1152,54067
2020-05-19,Peru,32973640,679582,99483,2914,36524,883,60045
2020-05-19,Chile,19117287,397200,49579,509,21507,876,27563
2020-05-19,UK,67888969,2772552,248818,35341,,1559,
2020-05-19,Italy,60460794,3104524,226699,32169,129401,716,65129
2020-05-19,Mexico,128940399,177133,51633,5332,35388,378,10913
2020-05-19,Iran,83997756,716176,124603,7119,97173,2698,20311
2020-05-19,Pakistan,220896749,400292,43966,939,12489,111,30538
2020-05-19,Turkey,84344072,1675517,151615,4199,112895,882,34521
2020-05-19,Saudi Arabia,34815518,618084,59854,329,31634,251,27891
2020-05-19,Germany,83786438,3147771,177827,8193,155700,1115,13934
2020-05-19,South Africa,59312107,488609,17200,312,7960,119,8928
2020-05-19,France,65274927,1384633,180809,28022,62563,1894,90224
2020-05-19,Bangladesh,164699098,193645,25121,370,4993,1,19758
2020-05-19,Colombia,50885910,201808,16935,613,4050,136,12272
2020-05-19,Canada,37744314,1339895,79112,5912,40050,502,33150
2020-05-19,Qatar,2807805,166182,35606,15,5634,172,29957
2020-05-19,China,1439323776,,82960,4634,78241,10,85
2020-05-19,Argentina,45198395,108634,8809,393,2872,154,5544
2020-05-19,Egypt,102336953,135000,13484,659,3742,41,9083
2020-05-19,Sweden,10099756,209900,30799,3743,4971,287,22085
2020-05-19,Belarus,9449289,375076,31508,175,10620,92,20713
2020-05-19,Belgium,11590064,709818,55791,9108,14687,345,31996
2020-05-19,Indonesia,273539841,202936,18496,1221,4467,,12808
2020-05-19,Ecuador,17643922,98171,34151,2839,3457,221,27855
2020-05-19,Iraq,40221975,149701,3611,131,2366,,1114
2020-05-19,Netherlands,17135244,302395,44249,5715,,293,
2020-05-19,UAE,9890980,1600923,25063,227,10791,1,14045
2020-05-19,Kuwait,4270789,252696,16764,121,4681,179,11962
2020-05-19,Ukraine,43730137,239961,18876,548,5632,245,12696
2020-05-19,Singapore,5850663,246254,28794,22,10365,10,18407
2020-05-19,Kazakhstan,18777808,553062,6751,35,3598,31,3118
2020-05-19,Oman,5106343,61000,5671,27,1574,31,4070
2020-05-19,Portugal,10196343,662375,29432,1247,6431,101,21754
2020-05-19,Philippines,109587217,244800,12942,837,2843,81,9262
2020-05-19,Panama,4314967,51815,9867,281,6194,72,3392
2020-05-19,Bolivia,11673664,14803,4263,174,503,3,3586
2020-05-19,Poland,37846137,653224,19268,948,7903,160,10417
2020-05-19,Dominican Republic,10848551,50108,13223,441,6613,136,6169
2020-05-19,Afghanistan,38927805,24697,7653,178,850,19,6625
2020-05-19,Switzerland,8655082,350099,30618,1891,27700,57,1027
2020-05-19,Bahrain,1701143,249411,7532,12,2952,9,4568
2020-05-19,Romania,19235880,322074,17191,1137,10166,195,5888
2020-05-19,Israel,9197590,512452,16659,278,13435,50,2946
2020-05-19,Nigeria,206130241,36899,6401,192,1734,7,4475
2020-05-19,Armenia,2963298,43041,5041,64,2164,10,2813
2020-05-19,Ireland,4938079,295626,24251,1561,19470,54,3220
2020-05-19,Guatemala,17916069,20820,2001,38,139,5,1824
2020-05-19,Honduras,9905059,10775,2798,146,340,14,2312
2020-05-19,Ghana,31073108,180567,6096,31,1773,5,4292
2020-05-19,Azerbaijan,10139762,240220,3518,41,2198,37,1279
2020-05-19,Japan,126471668,255675,16367,768,11564,213,4035
2020-05-19,Austria,9006813,372435,16321,632,14678,39,1011
2020-05-19,Moldova,4033850,20447,6340,221,2508,251,3611
2020-05-19,Serbia,8736919,190683,10733,234,4904,15,5595
2020-05-19,Nepal,29137741,107253,402,2,37,1,363
2020-05-19,Algeria,43852424,6500,7377,561,3746,22,3070
2020-05-19,Morocco,36912729,100367,7023,193,3901,1,2929
2020-05-19,S. Korea,51269647,765574,11078,263,9938,15,877
2020-05-19,Denmark,5792389,475096,11044,551,9416,25,1077
2020-05-19,Cameroon,26544616,,3529,140,1567,28,1822
2020-05-19,Czechia,10709179,363963,8647,302,5726,33,2619
2020-05-19,Ivory Coast,26377087,18608,2153,28,1050,,1075
2020-05-19,Sudan,43848176,281,2728,111,286,,2331
2020-05-19,Uzbekistan,33470949,460000,2855,13,2338,6,504
2020-05-19,Norway,5421538,219984,8267,233,32,16,8002
2020-05-19,Malaysia,32367850,462257,6978,114,5646,11,1218
2020-05-19,Australia,25501388,1085870,7068,100,6413,11,555
2020-05-19,DRC,89548102,,1629,61,290,,1278
2020-05-19,El Salvador,6486480,60341,1498,30,502,27,966
2020-05-19,Finland,5540807,152300,6399,301,5000,25,1098
2020-05-19,Kenya,53770877,46784,963,50,358,1,555
2020-05-19,Senegal,16742747,24599,2617,30,1133,6,1454
2020-05-19,North Macedonia,2083373,22255,1839,106,1351,21,382
2020-05-19,Kyrgyzstan,6524470,59490,1243,14,898,5,331
2020-05-19,Venezuela,28434951,581082,618,10,253,1,355
2020-05-19,Haiti,11403193,2120,533,21,21,,491
2020-05-19,Tajikistan,9537520,,1936,41,641,,1254
2020-05-19,Ethiopia,114958401,62300,365,5,120,,240
2020-05-19,Gabon,2225671,7966,1502,12,318,9,1172
2020-05-19,Guinea,13131693,10304,2863,18,1525,18,1320
2020-05-19,Bulgaria,6947685,66810,2259,112,646,36,1501
2020-05-19,Bosnia and Herzegovina,3280535,53988,2321,134,1522,4,665
2020-05-19,Djibouti,988051,18933,1618,7,1033,,578
2020-05-19,Mauritania,4649335,2583,131,4,7,,120
2020-05-19,French Guiana,298663,,218,1,136,,81
2020-05-19,Luxembourg,626005,63011,3958,109,3718,10,131
2020-05-19,Costa Rica,5094413,20741,882,10,577,5,295
2020-05-19,Hungary,9660054,138697,3556,467,1412,46,1677
2020-05-19,CAR,4829943,3498,366,,18,,348
2020-05-19,Greece,10422379,136001,2840,165,1374,22,1301
2020-05-19,Palestine,5101295,44876,391,2,346,,43
2020-05-19,Thailand,69801669,286008,3033,56,2857,61,120
2020-05-19,Equatorial Guinea,1402697,854,825,7,22,,796
2020-05-19,Croatia,4104916,55800,2232,96,1967,10,169
2020-05-19,Somalia,15891663,,1502,59,178,2,1265
2020-05-19,Albania,2877761,12369,949,31,742,1,176
2020-05-19,Mayotte,272805,5200,1370,18,627,9,725
2020-05-19,Nicaragua,6624943,,254,17,199,,38
2020-05-19,Madagascar,27689361,5670,326,2,119,,205
2020-05-19,Maldives,540563,11775,1143,4,91,9,1048
2020-05-19,Cuba,11326539,85556,1887,79,1538,8,270
2020-05-19,Paraguay,7132953,21121,829,11,230,,588
2020-05-19,Mali,20248495,3483,901,53,529,,319
2020-05-19,Sri Lanka,21414041,45351,1023,9,569,1,445
2020-05-19,South Sudan,11194384,3356,290,4,4,,282
2020-05-19,Estonia,1326544,70188,1791,64,938,4,789
2020-05-19,Iceland,341260,57187,1802,10,1789,,3
2020-05-19,Lebanon,6825046,63720,954,26,251,4,677
2020-05-19,Lithuania,2721623,237600,1562,60,1025,17,477
2020-05-19,Guinea-Bissau,1967945,1500,1038,6,42,,990
2020-05-19,Slovakia,5459670,145474,1495,28,1192,3,275
2020-05-19,Slovenia,2078941,70970,1467,104,1338,5,25
2020-05-19,Zambia,18382115,18519,772,7,192,1,573
2020-05-19,Congo,5517851,,420,15,132,,273
2020-05-19,New Zealand,5002100,233843,1503,21,1442,2,40
2020-05-19,Sierra Leone,7977071,,534,33,167,,334
2020-05-19,Malawi,19128766,1803,70,3,27,1,40
2020-05-19,Cabo Verde,556020,892,335,3,85,,247
2020-05-19,Hong Kong,7497398,168291,1056,4,1025,1,27
2020-05-19,Yemen,29825732,120,167,28,5,,134
2020-05-19,Benin,12122378,25471,130,2,83,,45
2020-05-19,Tunisia,11819320,41620,1043,46,819,3,178
2020-05-19,Jordan,10203736,148482,649,9,417,5,223
2020-05-19,Latvia,1885860,90968,1012,21,694,3,297
2020-05-19,Niger,24199536,5909,914,55,734,,125
2020-05-19,Rwanda,12951630,52335,308,,209,,99
2020-05-19,Cyprus,1207423,87549,918,17,515,10,386
2020-05-19,Burkina Faso,20901407,,796,51,652,,93
2020-05-19,Uruguay,3473841,34794,738,20,579,4,139
2020-05-19,Georgia,3989076,40711,707,12,456,6,239
2020-05-19,Mozambique,31252301,6537,146,,44,,102
2020-05-19,Libya,6871671,3633,68,3,35,,30
2020-05-19,Uganda,45733011,75228,260,,63,,197
2020-05-19,Eswatini,1160233,4160,208,2,87,,119
2020-05-19,Chad,16424003,,545,56,139,,350
2020-05-19,Andorra,77266,3750,761,51,628,3,82
2020-05-19,Liberia,5057545,,233,23,125,,85
2020-05-19,Sao Tome and Principe,219165,175,251,8,4,,239
2020-05-19,Jamaica,2961280,8828,520,9,145,,366
2020-05-19,San Marino,33932,3610,655,41,211,1,403
2020-05-19,Malta,441554,53196,569,6,460,1,103
2020-05-19,Togo,8278509,13825,338,12,107,,219
2020-05-19,Montenegro,628067,10167,324,9,312,2,3
2020-05-19,Zimbabwe,14863695,28019,46,4,18,,24
2020-05-19,Channel Islands,173873,5342,555,44,479,,32
2020-05-19,Suriname,586666,404,11,1,9,,1
2020-05-19,Réunion,895359,17200,446,,354,4,92
2020-05-19,Tanzania,59727695,,509,21,183,7,305
2020-05-19,Taiwan,23817206,69395,440,7,401,,32
2020-05-19,Vietnam,97344194,275000,324,,263,2,61
2020-05-19,Namibia,2540984,2074,16,,13,,3
2020-05-19,Mauritius,1271789,92764,332,10,322,,0
2020-05-19,Isle of Man,85037,4234,335,24,300,9,11
2020-05-19,Angola,32860881,6136,52,3,17,,32
2020-05-19,Syria,17499993,,58,3,36,,19
2020-05-19,Comoros,869602,,11,1,3,,7
2020-05-19,Myanmar,54412560,15137,193,6,104,,83
2020-05-19,Botswana,2351656,13294,25,1,17,,7
2020-05-19,Guyana,786584,1269,125,10,46,3,69
2020-05-19,Martinique,375262,,192,14,91,,87
2020-05-19,Mongolia,3278436,11367,140,,26,2,114
2020-05-19,Eritrea,3546614,,39,,39,,0
2020-05-19,Cayman Islands,65726,7082,111,1,55,,55
2020-05-19,Burundi,11889174,284,42,1,20,,21
2020-05-19,Faeroe Islands,48865,8931,187,,187,,0
2020-05-19,Guadeloupe,400125,2866,155,13,109,3,33
2020-05-19,Gibraltar,33691,5410,147,,145,,2
2020-05-19,Bermuda,62275,5705,125,9,78,2,38
2020-05-19,Brunei,437505,17636,141,1,136,2,4
2020-05-19,Cambodia,16719876,15447,122,,122,,0
2020-05-19,Trinidad and Tobago,1399530,2727,116,8,107,,1
2020-05-19,Monaco,39244,,97,4,87,1,6
2020-05-19,Bahamas,393267,1826,96,11,43,1,42
2020-05-19,Aruba,106770,2021,101,3,93,4,5
2020-05-19,Barbados,287379,4004,88,7,68,4,13
2020-05-19,Liechtenstein,38129,900,82,1,55,,26
2020-05-19,Seychelles,98352,,11,,11,,0
2020-05-19,Sint Maarten,42879,414,77,15,54,7,8
2020-05-19,Bhutan,771654,14223,21,,5,,16
2020-05-19,Antigua and Barbuda,97934,183,25,3,19,1,3
2020-05-19,French Polynesia,280921,3496,60,,60,,0
2020-05-19,Gambia,2416422,1476,24,1,13,,10
2020-05-19,Macao,649371,,45,,45,,0
2020-05-19,Turks and Caicos,38719,109,12,1,10,,1
2020-05-19,Saint Martin,38667,,39,3,30,1,6
2020-05-19,Lesotho,2142367,,1,,,,1
2020-05-19,St. Vincent Grenadines,110943,155,17,,14,,3
2020-05-19,Belize,397640,1043,18,2,16,,0
2020-05-19,Timor-Leste,1318476,738,24,,24,,0
2020-05-19,Curaçao,164099,485,16,1,14,,1
2020-05-19,Grenada,112527,2419,22,,14,4,8
2020-05-19,Saint Lucia,183634,786,18,,18,,0
2020-05-19,New Caledonia,285515,5454,18,,18,,0
2020-05-19,Laos,7275939,4653,19,,14,,5
2020-05-19,Dominica,71988,433,16,,16,,0
2020-05-19,Fiji,896492,1300,18,,15,,3
2020-05-19,Saint Kitts and Nevis,53202,391,15,,15,,0
2020-05-19,Falkland Islands,3480,426,13,,13,,0
2020-05-19,Greenland,56771,1767,11,,11,,0
2020-05-19,Vatican City,801,,12,,2,,10
2020-05-19,Montserrat,4992,36,11,1,10,,0
2020-05-19,Papua New Guinea,8947241,2402,8,,8,,0
2020-05-19,Western Sahara,597314,,6,,6,,0
2020-05-19,British Virgin Islands,30233,167,8,1,6,,1
2020-05-19,Caribbean Netherlands,26225,357,6,,6,,0
2020-05-19,St. Barth,9877,,6,,6,,0
2020-05-19,Anguilla,15004,,3,,3,,0
2020-05-19,Saint Pierre Miquelon,5794,,1,,1,,0
2020-05-20,USA,331018157,14117870,1591991,94994,370076,17815,1126921
2020-05-20,Brazil,212570544,735224,293357,18894,116683,8318,157780
2020-05-20,Russia,145935130,7578029,308705,2972,85392,2300,220341
2020-05-20,India,1380085626,2512388,112028,3434,45422,,63172
2020-05-20,Spain,46754972,3037840,279524,27888,196958,1152,54678
2020-05-20,Peru,32973640,715423,104020,3024,41968,869,59028
2020-05-20,Chile,19117287,409669,53617,544,22504,904,30569
2020-05-20,UK,67888969,2962227,248293,35704,,1559,
2020-05-20,Italy,60460794,3171719,227364,32330,132282,676,62752
2020-05-20,Mexico,128940399,185755,54346,5666,37325,378,11355
2020-05-20,Iran,83997756,731213,126949,7183,98808,2735,20958
2020-05-20,Pakistan,220896749,414254,45898,985,13101,111,31812
2020-05-20,Turkey,84344072,1696355,152587,4222,113987,877,34378
2020-05-20,Saudi Arabia,34815518,636178,62545,339,33478,276,28728
2020-05-20,Germany,83786438,3595059,178531,8270,156900,1045,13361
2020-05-20,South Africa,59312107,506861,18003,339,8950,119,8714
2020-05-20,France,65274927,1384633,181575,28132,63354,1794,90089
2020-05-20,Bangladesh,164699098,203852,26738,386,5207,1,21145
2020-05-20,Colombia,50885910,214536,17687,630,4256,136,12801
2020-05-20,Canada,37744314,1375126,80142,6031,40776,502,33335
2020-05-20,Qatar,2807805,170437,37097,16,6600,172,30481
2020-05-20,China,1439323776,,82965,4634,78244,9,87
2020-05-20,Argentina,45198395,112370,9283,403,2933,154,5947
2020-05-20,Egypt,102336953,135000,14229,680,3994,41,9555
2020-05-20,Sweden,10099756,209900,31523,3831,4971,352,22721
2020-05-20,Belarus,9449289,387673,32426,179,11415,92,20832
2020-05-20,Belgium,11590064,720228,55983,9150,14847,313,31986
2020-05-20,Indonesia,273539841,211883,19189,1242,4575,,13372
2020-05-20,Ecuador,17643922,100248,34854,2888,3557,191,28409
2020-05-20,Iraq,40221975,149701,3724,134,2438,,1152
2020-05-20,Netherlands,17135244,302395,44447,5748,,275,
2020-05-20,UAE,9890980,1600923,26004,233,11809,1,13962
2020-05-20,Kuwait,4270789,256314,17568,124,4885,167,12559
2020-05-20,Ukraine,43730137,248529,19230,564,5955,245,12711
2020-05-20,Singapore,5850663,294414,29364,22,11207,11,18135
2020-05-20,Kazakhstan,18777808,571547,6969,35,3734,31,3200
2020-05-20,Oman,5106343,72000,6043,30,1661,31,4352
2020-05-20,Portugal,10196343,674000,29660,1263,6452,93,21945
2020-05-20,Philippines,109587217,259172,13221,842,2932,81,9447
2020-05-20,Panama,4314967,52641,9977,287,6194,72,3496
2020-05-20,Bolivia,11673664,14803,4481,189,533,3,3759
2020-05-20,Poland,37846137,674861,19739,962,8183,160,10594
2020-05-20,Dominican Republic,10848551,59976,13477,446,7142,126,5889
2020-05-20,Afghanistan,38927805,25700,8145,187,930,19,7028
2020-05-20,Switzerland,8655082,355393,30658,1892,27800,55,966
2020-05-20,Bahrain,1701143,255633,7888,12,3568,9,4308
2020-05-20,Romania,19235880,332487,17387,1147,10356,198,5884
2020-05-20,Israel,9197590,522632,16667,279,13504,48,2884
2020-05-20,Nigeria,206130241,38231,6677,200,1840,7,4637
2020-05-20,Armenia,2963298,44071,5271,67,2419,10,2785
2020-05-20,Ireland,4938079,295626,24315,1571,21060,54,1684
2020-05-20,Guatemala,17916069,20820,2133,43,155,5,1935
2020-05-20,Honduras,9905059,10775,2955,147,349,13,2459
2020-05-20,Ghana,31073108,184343,6269,31,1898,8,4340
2020-05-20,Azerbaijan,10139762,245609,3631,43,2253,46,1335
2020-05-20,Japan,126471668,255675,16367,768,11564,213,4035
2020-05-20,Austria,9006813,379592,16353,633,14882,37,838
2020-05-20,Moldova,4033850,40565,6553,228,2953,251,3372
2020-05-20,Serbia,8736919,196881,10833,235,5067,13,5531
2020-05-20,Nepal,29137741,110566,427,2,45,1,380
2020-05-20,Algeria,43852424,,7542,568,3968,22,3006
2020-05-20,Morocco,36912729,104915,7133,194,4098,1,2841
2020-05-20,S. Korea,51269647,776433,11110,263,10066,15,781
2020-05-20,Denmark,5792389,490782,11117,554,9536,25,1027
2020-05-20,Cameroon,26544616,,3733,146,1595,28,1992
2020-05-20,Czechia,10709179,372341,8721,304,5830,36,2587
2020-05-20,Ivory Coast,26377087,19174,2231,29,1083,,1119
2020-05-20,Sudan,43848176,281,2728,111,286,,2331
2020-05-20,Uzbekistan,33470949,460000,2939,13,2372,6,554
2020-05-20,Norway,5421538,223045,8281,234,32,17,8015
2020-05-20,Malaysia,32367850,471318,7009,114,5706,11,1189
2020-05-20,Australia,25501388,1111567,7079,100,6444,9,535
2020-05-20,DRC,89548102,,1731,61,302,,1368
2020-05-20,El Salvador,6486480,62838,1571,31,537,27,1003
2020-05-20,Finland,5540807,156200,6443,304,4800,20,1339
2020-05-20,Kenya,53770877,49405,1029,50,366,1,613
2020-05-20,Senegal,16742747,24599,2714,30,1186,6,1498
2020-05-20,North Macedonia,2083373,22767,1858,110,1367,21,381
2020-05-20,Kyrgyzstan,6524470,94441,1270,14,910,5,346
2020-05-20,Venezuela,28434951,616562,824,10,262,1,552
2020-05-20,Haiti,11403193,2270,596,22,21,,553
2020-05-20,Tajikistan,9537520,,2140,41,641,,1458
2020-05-20,Ethiopia,114958401,65760,389,5,122,,262
2020-05-20,Gabon,2225671,7966,1567,12,365,9,1190
2020-05-20,Guinea,13131693,10304,2863,18,1525,18,1320
2020-05-20,Bulgaria,6947685,68243,2292,116,684,33,1492
2020-05-20,Bosnia and Herzegovina,3280535,55624,2338,136,1557,4,645
2020-05-20,Djibouti,988051,20056,1828,9,1052,,767
2020-05-20,Mauritania,4649335,2583,141,4,7,,130
2020-05-20,French Guiana,298663,,237,1,136,,100
2020-05-20,Luxembourg,626005,64018,3971,109,3728,6,134
2020-05-20,Costa Rica,5094413,21299,897,10,582,5,305
2020-05-20,Hungary,9660054,142729,3598,470,1454,29,1674
2020-05-20,CAR,4829943,10837,418,,18,,400
